,Year,Tm,Player,Age,Games,MP,PER ,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%
187,2011,WAS,Kirk Hinrich,30,48,1471,13.5,0.5479999999999999,0.256,0.24,1.0,9.3,5.0,22.7,1.9,0.5,14.8
188,2011,MIA,Joel Anthony,28,75,1463,7.3,0.583,0.0,0.737,9.0,12.4,10.8,2.2,0.4,5.0,21.5
189,2011,CHI,Keith Bogans,30,82,1461,9.0,0.5589999999999999,0.772,0.10400000000000001,1.6,10.1,5.9,10.1,1.4,0.5,11.3
190,2011,LAC,Al-Farouq Aminu,20,81,1452,9.6,0.499,0.35200000000000004,0.293,6.1,15.4,10.8,6.4,2.1,1.3,18.3
191,2011,DET,Austin Daye,22,72,1446,13.0,0.518,0.365,0.22899999999999998,5.2,18.6,11.6,8.5,1.5,2.2,10.2
192,2011,SAS,Matt Bonner,30,66,1432,13.5,0.617,0.62,0.11599999999999999,5.0,14.2,9.7,6.2,0.9,1.0,6.5
193,2011,ORL,Ryan Anderson,22,64,1424,19.0,0.591,0.65,0.223,10.8,18.1,14.5,6.2,1.1,2.1,7.8
194,2011,PHO,Hakim Warrick,28,80,1416,16.5,0.581,0.025,0.659,7.2,17.0,12.1,7.6,1.1,0.5,12.1
195,2011,TOR,Sonny Weems,24,59,1413,10.2,0.49200000000000005,0.11900000000000001,0.183,3.2,9.8,6.4,11.6,1.2,0.1,13.4
196,2011,SAC,Carl Landry,27,53,1406,14.7,0.545,0.006,0.444,10.0,10.5,10.2,5.7,1.1,1.0,12.4
197,2011,MIL,Corey Maggette,31,67,1401,15.8,0.573,0.14,0.581,3.6,16.8,10.0,11.3,0.8,0.3,15.3
198,2011,GSW,Andris Biedrins,24,59,1397,12.1,0.526,0.0,0.11699999999999999,11.5,23.3,17.3,6.0,1.9,2.8,16.9
199,2011,TOR,Leandro Barbosa,28,58,1395,15.3,0.539,0.326,0.21,1.2,7.4,4.2,14.6,1.9,0.3,10.5
200,2011,PHO,Vince Carter,34,51,1387,14.2,0.516,0.389,0.157,3.6,11.8,7.7,9.6,1.7,0.9,7.5
201,2011,SAS,Antonio McDyess,36,73,1387,12.8,0.516,0.003,0.22399999999999998,10.5,22.3,16.5,9.0,1.3,2.0,16.0
202,2011,SAC,Francisco Garcia,29,58,1386,13.5,0.551,0.47200000000000003,0.16,1.9,9.2,5.5,8.0,1.9,2.6,8.1
203,2011,NOH,Jarrett Jack,27,70,1375,14.6,0.505,0.163,0.326,1.2,10.4,5.8,22.6,1.6,0.4,11.4
204,2011,MIN,Corey Brewer,24,56,1362,10.3,0.47100000000000003,0.22699999999999998,0.391,3.6,9.0,6.2,8.6,3.3,0.8,13.1
205,2011,MIN,Anthony Tolliver,25,65,1362,13.3,0.585,0.36700000000000005,0.419,7.3,17.0,12.0,8.9,1.0,1.6,11.7
206,2011,TOR,Jerryd Bayless,22,60,1347,14.9,0.545,0.282,0.40399999999999997,2.1,11.4,6.6,27.4,1.4,0.2,16.6
207,2011,DAL,Brendan Haywood,31,72,1331,11.7,0.532,0.004,0.794,11.8,20.9,16.5,2.1,0.6,4.2,14.5
208,2011,NYK,Shawne Williams,24,64,1323,12.2,0.5579999999999999,0.551,0.127,5.1,15.6,10.3,5.3,1.5,2.8,10.2
209,2011,POR,Brandon Roy,26,47,1310,13.9,0.491,0.218,0.264,2.5,9.1,5.6,16.8,1.5,0.8,8.6
210,2011,LAC,Baron Davis,31,43,1269,16.3,0.49200000000000005,0.295,0.20199999999999999,2.7,8.3,5.5,39.9,2.5,1.4,16.0
211,2011,IND,Paul George,20,61,1265,13.0,0.542,0.349,0.256,3.3,16.3,9.8,8.3,2.5,1.5,13.7
212,2011,CHA,Shaun Livingston,25,73,1261,14.3,0.53,0.01,0.315,2.8,11.6,7.2,22.5,2.0,1.9,16.3
213,2011,ATL,Zaza Pachulia,26,79,1244,12.4,0.562,0.0,0.772,11.6,20.6,16.1,7.0,1.5,1.3,18.2
214,2011,DET,Ben Wallace,36,54,1238,12.3,0.442,0.013000000000000001,0.38299999999999995,12.2,22.9,17.3,8.1,2.3,3.5,20.2
215,2011,DEN,Kenyon Martin,33,48,1233,14.1,0.526,0.025,0.19899999999999998,6.5,20.9,13.9,13.6,1.8,2.2,13.0
216,2011,UTA,Gordon Hayward,20,72,1218,10.7,0.578,0.253,0.331,4.0,9.8,6.9,10.2,1.3,1.3,17.3
217,2011,OKC,Eric Maynor,23,82,1200,11.7,0.485,0.28800000000000003,0.177,2.5,9.1,5.9,30.3,1.5,0.4,17.7
218,2011,CLE,Ryan Hollins,26,70,1182,10.7,0.642,0.0,0.7440000000000001,6.6,11.6,9.0,3.6,1.0,2.7,18.7
219,2011,MIN,Wayne Ellington,23,62,1181,8.6,0.488,0.305,0.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2
220,2011,CHI,Kurt Thomas,38,52,1178,10.0,0.527,0.005,0.172,7.7,21.9,15.0,7.4,1.4,2.7,17.3
221,2011,GSW,Vladimir Radmanovic,30,74,1169,12.6,0.562,0.544,0.107,6.1,14.7,10.3,9.6,1.9,2.9,14.6
222,2011,DAL,DeShawn Stevenson,29,72,1158,9.8,0.5489999999999999,0.755,0.13,2.1,8.4,5.4,10.0,1.0,0.3,11.2
223,2011,MIA,Zydrunas Ilgauskas,35,72,1145,12.8,0.531,0.003,0.14400000000000002,11.9,17.5,14.9,3.6,1.1,4.0,13.3
224,2011,NYK,Ronny Turiaf,28,64,1141,13.6,0.648,0.0,0.601,6.4,14.4,10.4,11.5,1.5,4.7,16.6
225,2011,SAC,Donte Greene,22,69,1127,9.7,0.48200000000000004,0.39899999999999997,0.168,4.8,10.2,7.4,6.5,1.6,1.3,12.6
226,2011,DET,Will Bynum,28,61,1125,15.2,0.524,0.12300000000000001,0.3,1.6,6.7,4.0,28.6,2.5,0.3,15.3
227,2011,HOU,Jordan Hill,23,72,1125,13.0,0.521,0.006,0.24100000000000002,12.9,18.0,15.4,4.0,0.6,3.2,13.7
228,2011,WAS,Yi Jianlian,23,63,1112,10.1,0.45899999999999996,0.037000000000000005,0.262,7.8,18.0,12.7,3.5,1.2,2.2,11.6
229,2011,POR,Dante Cunningham,23,56,1108,9.5,0.457,0.013999999999999999,0.155,7.7,13.4,10.4,4.3,1.9,2.4,9.6
230,2011,NOH,Jason Smith,24,77,1102,10.8,0.49,0.006999999999999999,0.228,9.8,16.9,13.3,5.3,1.3,2.4,13.6
231,2011,MIN,Martell Webster,24,46,1094,12.4,0.575,0.38799999999999996,0.359,3.6,11.6,7.5,7.5,1.3,0.6,12.8
232,2011,NJN,Derrick Favors,19,56,1091,12.6,0.54,0.0,0.42,13.3,19.1,16.1,3.2,0.9,2.9,14.6
233,2011,CHI,C.J. Watson,26,82,1091,12.8,0.466,0.284,0.23600000000000002,1.8,8.1,5.0,26.9,2.7,0.8,14.4
234,2011,ORL,Gilbert Arenas,29,49,1070,8.6,0.444,0.45,0.213,1.8,11.0,6.5,23.8,2.2,0.7,19.3
235,2011,WAS,Al Thornton,27,49,1069,11.8,0.525,0.076,0.327,4.7,12.2,8.3,7.7,1.3,0.6,10.5
236,2011,CLE,Mo Williams,28,36,1065,13.8,0.47100000000000003,0.294,0.221,1.6,9.1,5.2,42.8,1.6,0.7,17.2
237,2011,WAS,Trevor Booker,23,65,1063,15.3,0.5820000000000001,0.004,0.39899999999999997,10.2,17.0,13.5,5.2,1.4,3.0,11.3
238,2011,TOR,Linas Kleiza,26,39,1032,10.1,0.502,0.32299999999999995,0.16,4.1,16.5,10.2,6.2,1.0,0.5,13.0
239,2011,SAC,Marcus Thornton,23,27,1030,18.2,0.547,0.311,0.249,3.9,10.3,7.0,15.3,2.2,0.4,9.6
240,2011,GSW,Ekpe Udoh,23,58,1030,9.7,0.47200000000000003,0.0,0.28800000000000003,8.6,11.4,10.0,5.4,1.1,6.4,16.1
241,2011,LAL,Matt Barnes,30,53,1020,14.6,0.569,0.384,0.276,8.4,16.7,12.7,10.5,2.0,1.6,15.6
242,2011,OKC,Nenad Krstic,27,47,1018,12.5,0.534,0.0,0.21600000000000003,9.2,14.4,11.9,3.0,0.9,1.2,9.0
243,2011,HOU,Brad Miller,34,60,1015,16.3,0.5660000000000001,0.361,0.318,4.9,19.9,12.4,21.4,1.4,1.4,13.8
244,2011,WAS,Rashard Lewis,31,32,1014,12.8,0.544,0.397,0.163,5.2,15.9,10.4,9.9,1.5,1.5,13.5
245,2011,MIA,Carlos Arroyo,31,49,995,9.5,0.541,0.26899999999999996,0.147,1.6,7.5,4.8,15.3,0.7,0.1,14.5
246,2011,DET,Chris Wilcox,28,57,995,18.0,0.5870000000000001,0.003,0.276,11.2,22.7,16.7,7.4,1.6,1.4,10.6
247,2011,CLE,Anderson Varejao,28,31,994,15.2,0.56,0.009000000000000001,0.375,11.0,24.1,17.4,7.4,1.4,2.9,13.7
248,2011,PHO,Robin Lopez,22,67,991,13.9,0.539,0.0,0.28,9.5,15.6,12.6,1.3,0.9,3.4,10.7
249,2011,CHI,Omer Asik,24,82,989,11.8,0.5589999999999999,0.0,1.028,13.7,22.3,18.1,4.7,1.1,4.3,23.8
250,2011,MIN,Jonny Flynn,21,53,983,7.1,0.444,0.33799999999999997,0.142,1.3,7.5,4.3,27.6,1.7,0.2,26.4
251,2011,BOS,Nate Robinson,26,55,983,10.2,0.512,0.532,0.111,2.0,8.7,5.6,17.4,1.6,0.3,14.8
252,2011,MIA,Eddie House,32,56,978,11.9,0.535,0.545,0.125,1.2,9.5,5.6,10.0,1.7,0.2,7.9
253,2011,NYK,Carmelo Anthony,26,27,977,22.8,0.575,0.233,0.35100000000000003,4.8,16.5,10.6,15.3,1.3,1.1,9.4
254,2011,CLE,Alonzo Gee,23,40,973,11.1,0.552,0.209,0.342,5.6,13.1,9.3,5.5,1.7,1.3,14.0
255,2011,ATL,Jeff Teague,22,70,963,14.6,0.521,0.158,0.319,1.4,11.3,6.4,23.3,2.5,2.0,15.6
256,2011,NJN,Stephen Graham,28,59,959,4.4,0.457,0.105,0.19,2.0,13.4,7.6,6.5,0.8,0.1,14.9
257,2011,ORL,Quentin Richardson,30,57,955,8.1,0.45399999999999996,0.573,0.17300000000000001,4.9,16.6,10.9,6.1,1.4,0.4,10.7
258,2011,CLE,Christian Eyenga,21,44,947,9.0,0.47600000000000003,0.297,0.092,3.2,12.0,7.5,6.2,1.9,2.3,12.9
259,2011,IND,Jeff Foster,34,56,940,14.3,0.49700000000000005,0.018000000000000002,0.287,19.1,22.3,20.7,7.3,1.3,2.4,12.1
260,2011,BOS,Marquis Daniels,30,49,938,11.7,0.527,0.091,0.24600000000000002,3.3,11.0,7.4,10.6,2.2,1.8,12.9
261,2011,CLE,Manny Harris,21,54,933,10.4,0.486,0.318,0.322,4.3,13.2,8.6,14.8,1.7,0.6,16.0
262,2011,PHI,Andres Nocioni,31,54,931,10.1,0.5379999999999999,0.426,0.22,2.4,18.6,10.5,7.4,0.8,1.2,13.4
263,2011,DET,Jason Maxiell,27,57,930,9.4,0.51,0.0,0.524,8.3,14.7,11.4,2.7,1.4,1.8,15.9
264,2011,PHO,Josh Childress,27,54,894,13.0,0.5670000000000001,0.075,0.276,8.9,11.1,10.0,7.0,1.9,1.9,15.5
265,2011,NJN,Johan Petro,25,77,893,9.9,0.452,0.013999999999999999,0.09699999999999999,8.0,20.4,14.0,8.4,2.0,2.9,13.2
266,2011,MIN,Nikola Pekovic,25,65,887,11.2,0.573,0.0,0.433,11.0,13.2,12.1,4.8,1.0,3.0,22.5
267,2011,MIL,Chris Douglas-Roberts,24,44,884,11.5,0.517,0.168,0.326,0.9,11.0,5.8,9.8,1.8,1.2,10.1
268,2011,MIL,Larry Sanders,22,60,872,11.0,0.44799999999999995,0.0,0.187,7.7,16.3,11.9,3.2,1.3,6.5,11.6
269,2011,HOU,Patrick Patterson,21,52,868,16.7,0.574,0.006999999999999999,0.157,11.2,14.9,13.1,7.6,1.0,3.0,9.8
270,2011,DAL,Caron Butler,30,29,867,14.2,0.523,0.172,0.233,3.1,12.5,8.0,9.1,1.7,0.7,10.5
271,2011,WAS,Jordan Crawford,22,26,867,12.6,0.462,0.239,0.184,2.8,7.5,5.1,20.5,2.1,0.3,12.9
272,2011,MIL,Earl Boykins,34,57,862,17.6,0.526,0.20199999999999999,0.233,2.0,5.5,3.7,30.9,2.4,0.3,11.8
273,2011,CHA,Tyrus Thomas,24,41,861,18.2,0.536,0.009000000000000001,0.41100000000000003,9.1,22.5,15.8,6.2,1.9,6.2,14.3
274,2011,MIL,Drew Gooden,29,35,860,15.9,0.48700000000000004,0.055,0.282,9.6,22.9,16.1,10.3,1.3,1.6,10.2
275,2011,MEM,Greivis Vasquez,24,70,860,9.4,0.493,0.369,0.18899999999999997,1.7,8.6,5.1,25.3,1.3,0.4,21.7
276,2011,SAC,Eugene Jeter,27,62,858,11.1,0.46,0.11599999999999999,0.158,1.2,8.3,4.6,28.4,1.7,0.2,15.5
277,2011,PHO,Goran Dragic,24,48,856,11.2,0.49200000000000005,0.32,0.307,3.2,8.4,5.8,26.8,2.1,0.5,21.1
278,2011,CHA,Nazr Mohammed,33,51,851,15.9,0.52,0.003,0.278,13.3,22.6,17.9,3.7,0.9,4.4,12.5
279,2011,IND,James Posey,34,49,839,7.5,0.485,0.88,0.062,1.3,18.0,9.7,6.1,1.4,0.5,8.8
280,2011,LAC,Chris Kaman,28,32,838,15.7,0.495,0.0,0.152,7.2,24.1,15.7,10.0,1.0,4.5,12.6
281,2011,MIA,Mike Miller,30,41,838,9.7,0.525,0.584,0.168,5.7,19.5,13.0,9.1,1.3,0.2,15.9
282,2011,ATL,Maurice Evans,32,47,837,7.5,0.49200000000000005,0.44299999999999995,0.139,3.3,8.7,6.0,5.4,1.0,0.5,6.6
283,2011,POR,Gerald Wallace,28,23,821,18.9,0.59,0.297,0.335,5.6,21.2,13.0,11.9,3.1,1.5,14.4
284,2011,MIA,Erick Dampier,35,51,815,9.7,0.591,0.011000000000000001,0.494,8.2,17.1,12.9,3.8,0.9,4.5,22.8
285,2011,HOU,Aaron Brooks,26,34,811,11.7,0.465,0.43700000000000006,0.214,1.5,5.6,3.6,25.2,1.3,0.2,11.5
286,2011,ORL,Rashard Lewis,31,25,810,11.0,0.524,0.444,0.16699999999999998,3.4,11.7,7.6,5.9,1.4,1.0,10.8
287,2011,TOR,Reggie Evans,30,30,798,12.4,0.466,0.01,0.8540000000000001,17.2,34.4,25.6,6.4,1.9,0.6,21.6
288,2011,PHO,Jason Richardson,30,25,796,19.1,0.574,0.38,0.185,4.8,11.3,8.0,7.9,1.7,0.3,6.7
289,2011,IND,A.J. Price,24,50,795,10.7,0.45399999999999996,0.466,0.253,2.3,7.8,5.0,22.7,1.8,0.1,13.0
290,2011,DEN,Gary Forbes,25,63,791,11.7,0.524,0.212,0.319,4.2,12.5,8.5,9.7,1.5,0.6,12.9
291,2011,NYK,Bill Walker,23,61,784,11.3,0.583,0.648,0.18600000000000003,2.3,15.6,8.9,6.6,1.3,0.6,12.7
292,2011,POR,Patrick Mills,22,64,783,13.0,0.506,0.405,0.14300000000000002,2.8,5.2,4.0,24.3,1.9,0.1,15.1
293,2011,ORL,Chris Duhon,28,51,774,5.6,0.446,0.40299999999999997,0.19399999999999998,1.4,6.3,3.9,22.4,1.1,0.2,30.3
294,2011,IND,T.J. Ford,27,41,773,9.9,0.434,0.136,0.203,2.5,9.1,5.8,28.4,2.3,0.8,19.7
295,2011,TOR,Julian Wright,23,52,766,12.1,0.525,0.063,0.26899999999999996,7.1,11.3,9.1,11.0,2.6,2.0,19.4
296,2011,CLE,Jamario Moon,30,40,764,10.7,0.488,0.503,0.057999999999999996,2.0,16.1,8.9,9.3,1.7,2.7,8.1
297,2011,CHA,Dominic McGuire,25,52,760,10.4,0.43700000000000006,0.011000000000000001,0.214,10.0,21.8,15.9,9.0,0.7,3.5,11.2
298,2011,BOS,Shaquille O'Neal,38,37,752,17.4,0.659,0.0,0.652,8.3,20.1,14.6,5.9,1.1,4.4,17.8
299,2011,NOH,Marcus Thornton,23,46,745,14.0,0.494,0.278,0.198,4.1,17.4,10.7,10.3,1.4,0.4,9.2
300,2011,LAC,Rasual Butler,31,41,744,5.9,0.433,0.5710000000000001,0.11900000000000001,1.6,10.3,6.0,5.5,0.6,1.6,8.5
301,2011,SAS,Tiago Splitter,26,60,738,16.0,0.55,0.005,0.733,11.6,19.8,15.8,5.3,2.0,1.6,11.2
302,2011,NOH,Quincy Pondexter,22,66,734,8.5,0.48200000000000004,0.278,0.18899999999999997,3.8,10.8,7.3,5.9,1.3,1.1,7.6
303,2011,PHI,Marreese Speights,23,64,734,15.3,0.532,0.013999999999999999,0.251,10.1,22.9,16.5,7.0,0.6,2.0,11.0
304,2011,DEN,Chris Andersen,32,45,732,19.0,0.636,0.006999999999999999,0.985,12.2,22.1,17.3,4.0,1.6,6.0,11.3
305,2011,WAS,Gilbert Arenas,29,21,726,14.0,0.505,0.439,0.203,0.9,10.4,5.5,27.5,2.1,1.3,16.5
306,2011,LAC,Mo Williams,28,22,723,14.0,0.556,0.40299999999999997,0.28,1.0,8.0,4.5,28.2,1.4,0.0,18.0
307,2011,UTA,Ronnie Price,27,59,717,5.5,0.434,0.32899999999999996,0.18600000000000003,3.7,6.6,5.1,11.7,3.1,0.6,19.5
308,2011,DEN,Shelden Williams,27,42,713,11.3,0.49200000000000005,0.0,0.254,12.3,23.4,18.0,3.9,1.3,2.3,15.5
309,2011,WAS,Maurice Evans,32,26,712,10.9,0.531,0.35,0.135,4.5,7.1,5.8,3.4,1.3,1.0,7.1
310,2011,MIN,Sebastian Telfair,25,37,711,10.5,0.49700000000000005,0.324,0.249,2.6,5.9,4.2,24.2,1.7,0.3,19.3
311,2011,CLE,Samardo Samuels,22,37,701,11.7,0.498,0.012,0.456,12.0,14.0,13.0,4.2,1.1,2.0,15.5
312,2011,TOR,James Johnson,23,25,699,13.2,0.517,0.128,0.29600000000000004,5.1,15.1,10.0,16.1,1.8,3.0,17.2
313,2011,GSW,Louis Amundson,28,46,691,11.5,0.452,0.0,0.475,13.0,17.4,15.2,3.5,1.0,3.6,9.8
314,2011,PHO,Mickael Pietrus,28,38,689,10.8,0.519,0.596,0.204,1.5,11.2,6.4,5.0,1.4,1.9,8.4
315,2011,ATL,Kirk Hinrich,30,24,686,9.8,0.53,0.41100000000000003,0.114,1.2,8.0,4.7,17.9,1.5,0.8,16.0
316,2011,MIL,Jon Brockman,23,63,677,9.6,0.5670000000000001,0.0,0.628,12.4,19.4,15.8,4.2,1.1,0.3,16.7
317,2011,ATL,Damien Wilkins,31,52,676,11.4,0.557,0.073,0.409,4.1,11.9,8.0,9.3,2.1,1.0,11.5
318,2011,NYK,Chauncey Billups,34,21,664,19.1,0.5820000000000001,0.484,0.512,2.2,9.0,5.6,27.4,1.4,0.2,13.2
319,2011,ORL,Vince Carter,34,22,664,16.2,0.557,0.293,0.282,2.0,13.5,7.9,17.3,1.6,0.4,10.7
320,2011,DEN,Raymond Felton,26,21,663,14.7,0.523,0.299,0.294,1.4,11.3,6.5,31.1,2.1,0.0,16.3
321,2011,ATL,Josh Powell,28,54,653,8.0,0.49200000000000005,0.005,0.21600000000000003,9.1,15.8,12.5,5.5,0.4,0.6,18.9
322,2011,DEN,Wilson Chandler,23,21,642,11.6,0.505,0.311,0.174,2.4,16.1,9.4,8.3,1.1,2.8,12.5
323,2011,WAS,Kevin Seraphin,21,58,635,8.4,0.479,0.0,0.21100000000000002,13.9,13.4,13.7,2.4,1.4,3.4,20.7
324,2011,GSW,Acie Law,26,40,632,11.3,0.532,0.18,0.32299999999999995,1.6,7.9,4.7,15.9,2.2,0.0,14.7
325,2011,PHO,Hedo Turkoglu,31,25,630,13.1,0.5670000000000001,0.503,0.187,3.7,14.7,9.2,13.7,1.5,1.6,12.9
326,2011,DAL,Brian Cardinal,33,56,618,9.7,0.672,0.87,0.18,2.0,8.9,5.6,9.1,2.0,0.9,13.6
327,2011,BOS,Jeff Green,24,26,612,12.9,0.5529999999999999,0.134,0.312,3.4,13.3,8.6,5.1,1.1,2.0,9.1
328,2011,UTA,Francisco Elson,34,62,610,8.9,0.529,0.0,0.27399999999999997,6.9,16.0,11.4,7.9,1.8,1.9,20.2
329,2011,NOH,Carl Landry,27,23,602,15.2,0.578,0.005,0.36,7.6,11.4,9.5,3.8,0.9,1.7,10.3
330,2011,OKC,Daequan Cook,23,43,598,12.8,0.63,0.851,0.11,1.6,12.1,7.0,5.3,1.2,0.1,8.2
331,2011,ATL,Jason Collins,32,49,593,5.4,0.539,0.013999999999999999,0.5770000000000001,6.1,14.5,10.4,5.3,0.8,1.2,22.6
332,2011,MIA,Juwan Howard,37,57,592,8.4,0.495,0.0,0.28,7.7,16.3,12.2,5.8,0.9,0.5,15.1
333,2011,IND,Dahntay Jones,30,45,589,13.7,0.5579999999999999,0.182,0.42100000000000004,0.8,11.4,6.1,9.5,1.7,0.9,10.9
334,2011,CLE,Joey Graham,28,39,586,7.7,0.518,0.168,0.201,1.5,15.3,8.2,5.2,0.5,0.9,12.6
335,2011,SAC,Luther Head,28,36,586,11.7,0.5379999999999999,0.39,0.305,3.0,8.8,5.8,17.7,0.9,1.1,14.7
336,2011,LAC,Craig Smith,27,48,586,15.4,0.5920000000000001,0.027000000000000003,0.36200000000000004,8.7,14.7,11.7,9.1,1.4,0.9,13.2
337,2011,MIA,Mike Bibby,32,22,582,9.0,0.601,0.698,0.127,0.4,9.1,5.0,14.1,1.0,0.4,19.4
338,2011,CHA,Matt Carroll,30,54,582,12.2,0.53,0.231,0.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4
339,2011,MEM,Shane Battier,32,23,557,10.6,0.53,0.41600000000000004,0.168,6.8,13.0,9.9,7.9,1.5,1.5,12.9
340,2011,BOS,Nenad Krstic,27,24,553,14.3,0.598,0.0,0.544,11.1,17.0,14.2,2.3,0.8,1.1,11.2
341,2011,BOS,Von Wafer,25,58,553,10.6,0.524,0.42100000000000004,0.239,1.7,8.8,5.5,9.8,1.7,0.7,10.2
342,2011,WAS,Cartier Martin,26,52,542,11.7,0.524,0.544,0.22,4.1,11.8,7.8,5.2,1.7,0.8,7.4
343,2011,BOS,Semih Erden,24,37,531,10.8,0.621,0.0,0.557,7.6,16.6,12.4,5.5,1.3,3.1,20.9
344,2011,NOH,Aaron Gray,26,41,531,11.0,0.5660000000000001,0.0,0.34299999999999997,13.4,25.8,19.6,4.7,1.1,1.9,21.9
345,2011,UTA,Devin Harris,27,17,530,15.7,0.552,0.348,0.473,1.4,7.8,4.6,28.3,1.3,0.3,16.8
346,2011,CHA,Dante Cunningham,23,22,529,13.1,0.525,0.05,0.094,5.2,15.0,10.1,4.5,1.5,1.7,8.7
347,2011,IND,Solomon Jones,26,39,528,8.5,0.469,0.008,0.512,9.5,14.2,11.9,8.5,1.2,3.0,19.1
348,2011,MEM,Xavier Henry,19,38,527,7.0,0.451,0.106,0.325,2.0,6.4,4.2,5.0,1.1,0.5,6.6
349,2011,TOR,Joey Dorsey,27,43,522,14.2,0.529,0.0,0.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4
350,2011,DAL,Peja Stojakovic,33,25,506,14.1,0.563,0.5710000000000001,0.087,3.4,11.6,7.6,7.0,1.1,0.3,5.4
351,2011,DAL,Rodrigue Beaubois,22,28,496,11.4,0.5,0.37200000000000005,0.135,1.7,10.2,6.1,21.9,2.1,1.2,16.6
352,2011,CHA,Derrick Brown,23,41,488,12.4,0.565,0.053,0.41600000000000004,7.9,13.0,10.4,9.9,1.8,1.3,17.3
353,2011,DAL,Ian Mahinmi,24,56,488,13.7,0.645,0.02,0.8370000000000001,10.7,17.8,14.4,2.5,1.5,2.3,15.7
354,2011,SAC,Darnell Jackson,25,59,486,12.3,0.521,0.07,0.31,11.2,10.8,11.0,4.6,1.2,0.4,11.4
355,2011,LAL,Luke Walton,30,54,484,5.1,0.37799999999999995,0.293,0.086,2.2,13.1,7.8,18.0,1.0,0.6,20.5
356,2011,PHO,Aaron Brooks,26,25,473,15.6,0.5329999999999999,0.335,0.285,2.2,4.4,3.3,35.3,1.4,0.2,16.4
357,2011,LAC,Ike Diogu,27,36,470,13.7,0.59,0.0,0.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2
358,2011,CHA,D.J. White,24,24,466,17.7,0.5710000000000001,0.013000000000000001,0.35100000000000003,8.0,19.6,13.8,5.8,0.7,2.1,3.8
359,2011,UTA,Jeremy Evans,23,49,463,18.8,0.6779999999999999,0.009000000000000001,0.322,9.3,16.1,12.6,8.5,1.9,3.0,12.6
360,2011,NYK,Jared Jeffries,29,24,463,7.6,0.40299999999999997,0.06,0.38,10.3,9.7,10.0,7.2,2.6,2.2,22.6
361,2011,MIN,Anthony Randolph,21,23,463,18.5,0.537,0.0,0.33799999999999997,7.5,21.7,14.4,10.3,1.9,2.6,14.6
362,2011,NYK,Timofey Mozgov,24,34,458,10.3,0.514,0.0,0.39299999999999996,10.1,15.8,13.0,4.8,1.5,3.7,19.6
363,2011,UTA,Kyrylo Fesenko,24,53,456,5.8,0.441,0.01,0.46,8.9,19.8,14.3,5.9,0.5,2.9,17.2
364,2011,NJN,Deron Williams,26,12,456,17.0,0.46299999999999997,0.349,0.34299999999999997,2.0,12.5,7.1,55.9,1.8,0.5,18.1
365,2011,BOS,Delonte West,27,24,453,12.3,0.5329999999999999,0.275,0.125,1.7,8.0,5.0,22.0,2.3,1.7,19.2
366,2011,LAC,Brian Cook,30,40,447,11.6,0.534,0.465,0.141,5.0,20.0,12.6,5.6,1.4,1.9,12.2
367,2011,POR,Joel Przybilla,31,31,445,7.2,0.623,0.0,0.6759999999999999,7.4,26.7,16.6,4.2,0.6,2.6,33.3
368,2011,UTA,Derrick Favors,19,22,444,16.8,0.545,0.0,0.40700000000000003,12.1,19.2,15.6,6.7,1.3,4.9,11.3
369,2011,NJN,Ben Uzoh,22,42,438,14.7,0.46799999999999997,0.055999999999999994,0.389,7.9,8.6,8.2,26.7,1.6,1.4,12.9
370,2011,DEN,Danilo Gallinari,22,14,433,15.9,0.5870000000000001,0.41200000000000003,0.7709999999999999,3.0,16.8,10.1,7.5,1.5,1.6,12.5
371,2011,BOS,Jermaine O'Neal,32,24,431,9.2,0.504,0.009000000000000001,0.39399999999999996,7.6,17.0,12.6,4.3,0.2,5.4,17.4
372,2011,OKC,Nazr Mohammed,33,24,429,16.0,0.583,0.0,0.183,13.0,18.5,15.8,2.4,1.9,1.7,11.8
373,2011,OKC,Kendrick Perkins,26,17,429,9.1,0.511,0.0,0.451,11.0,25.3,18.4,5.4,0.8,2.7,26.7
374,2011,MIN,Lazar Hayward,24,42,419,10.8,0.46399999999999997,0.39,0.273,5.9,12.8,9.3,10.3,1.4,1.3,9.9
375,2011,ORL,Mickael Pietrus,28,19,418,8.3,0.54,0.757,0.052000000000000005,1.7,12.0,7.0,3.8,1.3,0.6,10.6
376,2011,WAS,Hilton Armstrong,26,41,412,8.6,0.519,0.047,0.359,10.4,21.5,15.8,3.5,1.9,3.0,25.2
377,2011,WAS,Josh Howard,30,18,409,9.2,0.41600000000000004,0.179,0.29,4.8,16.2,10.3,9.4,1.6,0.9,9.9
378,2011,SAC,Jermaine Taylor,24,26,406,12.0,0.53,0.244,0.134,6.8,8.1,7.4,12.4,1.5,0.5,18.7
379,2011,NJN,Damion James,23,25,403,10.1,0.47700000000000004,0.028999999999999998,0.272,4.8,20.5,12.5,8.1,2.1,2.3,17.8
380,2011,CLE,Luke Harangody,23,21,399,11.0,0.455,0.415,0.133,6.4,19.3,12.7,8.3,1.4,1.9,7.1
